username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
medguinness;2018-05-02 16:40;6;15;"@ RickGray @ dougducey here we go tomorrow day 6 of the walkout. I'm begging you # NoNewVouchers # NoProp305 # NoNewSTOs . We need SUSTAINABLE income for our schools. Stop the corporation tax cuts. Listen to our educators their demands are simple. # RedForEdAZ";;@ @;# # # #;"991824785532321792";https://twitter.com/medguinness/status/991824785532321792
MaricopaDems;2018-05-02 16:23;112;156;"Are you mad about what the # AzLeg is doing with # PublicEducation? # redforedaz # REDforED # AZGov # AZBudget How to VOTE THEM OUT: 1) Register new voters! 2) Volunteer on Democratic campaigns! 3) Donate to Democratic campaigns! 4)Volunteer to get out the vote! http://www.maricopadems.org/action pic.twitter.com/xCRydCaXq0";;;# # # # # #;"991820573964582912";https://twitter.com/MaricopaDems/status/991820573964582912
LarryDPHComedy;2018-05-02 16:20;0;1;"@ dougducey and @ POTUS were supporting # RedForEd until they found out the ed stood for education not erectile dysfunction # poorfellas # bettereducationforPOTUS # redforedaz # TRUESTORIES # payteachers";;@ @;# # # # # #;"991819681064407040";https://twitter.com/LarryDPHComedy/status/991819681064407040
jimhowellmusic;2018-05-02 15:55;0;0;"# bleedingheart # redforedaz # singersongwriter @The Jim Howell Music Studio https://www.instagram.com/p/BiSuINwjyIP/?utm_source=twitter …";;@The;# # #;"991813524899942409";https://twitter.com/jimhowellmusic/status/991813524899942409
detj210;2018-05-02 15:44;3;10;"Ugh, stupid. Schools set to reopen Thursday and # Red4Ed # RedForEd # RedForEdAZ calls for the teachers to be back at the capitol tomorrow, so the sheep follow their orders, now schools are closing again. Enough is enough. # PurpleForParents # DoYourJobhttps://twitter.com/Ricardo_Cano1/status/991782452560412672 …";;;# # # # #;"991810621388701697";https://twitter.com/detj210/status/991810621388701697
bsned;2018-05-02 15:43;0;0;"@ ScottsdaleUSD why are you requiring teachers to work at schools that aren’t open for students tomorrow? If my kids can’t go to school it seems teachers won’t have much work to do on campus. # RedForEd # RedForEdAZ";;@;# #;"991810460214149120";https://twitter.com/bsned/status/991810460214149120
AZ_Charlene;2018-05-02 15:43;0;1;"Same # RedForEd # RedForEdAZ https://twitter.com/WildcatKtS/status/991809941903101952 …";;;# #;"991810409865723904";https://twitter.com/AZ_Charlene/status/991810409865723904
resolutemom3;2018-05-02 15:31;0;0;"# RedForEd # redforedaz # Resistance https://twitter.com/RepBenally/status/991732182543622144 …";;;# # #;"991807390772178944";https://twitter.com/resolutemom3/status/991807390772178944
cslabach;2018-05-02 15:25;0;0;"@ jtimberlake can the AZ teachers get a shoutout? # redforedaz";;@;#;"991805801856548864";https://twitter.com/cslabach/status/991805801856548864
mommaakaAndi;2018-05-02 15:23;0;0;"@ PeoriaUnified11 is there going http://to.be  school tomorrow? # redforedaz # RedForEd";;@;# #;"991805481495609345";https://twitter.com/mommaakaAndi/status/991805481495609345
lady_tmac;2018-05-02 15:23;4;8;"Stay strong. Divided you fall. This is for everyone not just a few. # RedForEd # RedforEDAZ . You have a lot of support. Don't give up until its signed.";;;# #;"991805405134143488";https://twitter.com/lady_tmac/status/991805405134143488
lady_tmac;2018-05-02 15:18;0;1;"@ AZLawmakers Make sure you have support staff budgeted and more money for facilities and supplies please. Giving raises won't help if they still have to pay out of pocket for items. # RedForEd # RedforEDAZ";;@;# #;"991804038122422272";https://twitter.com/lady_tmac/status/991804038122422272
WSWS_Updates;2018-05-02 15:15;5;4;"WSWS Teacher Newsletter meeting tonight, online and call-in. Arizona teachers: No return to work without a vote! For a nationwide teacher strike! http://ow.ly/RUnL30jNUu1 # redfored # redforedaz pic.twitter.com/kQLFIJ8HXB";;;# #;"991803504485421057";https://twitter.com/WSWS_Updates/status/991803504485421057
sanchezdavid44;2018-05-02 15:12;1;5;"# redforedaz pic.twitter.com/zj35RxuPux";;;#;"991802655587483649";https://twitter.com/sanchezdavid44/status/991802655587483649
abrunettesworld;2018-05-02 15:05;0;2;"Appropriations Committee won’t allow one of our leaders to testify. # RedForEdAZ";;;#;"991800889491910656";https://twitter.com/abrunettesworld/status/991800889491910656
AZ_Charlene;2018-05-02 14:36;22;21;"The Legislators have left. No budget has passed. No education bill has passed. Nada. Rumor has it they're not coming back til Saturday. Some suspect they'll be creeping in under the dark cover of night to pass it. Yikes. # RedForEd # RedForEdAZ pic.twitter.com/vn6xpfszd3 – bei Arizona State Capitol";;;# #;"991793651712851968";https://twitter.com/AZ_Charlene/status/991793651712851968
Art3Tech;2018-05-02 14:20;0;2;"So one experience talks for the whole movement? All I know if it wasn’t for # RedforEdAZ no one would be talking about public education. Why did YOU wait for this movement?";;;#;"991789449674539008";https://twitter.com/Art3Tech/status/991789449674539008
DeloresB_PhxAZ;2018-05-02 14:13;0;0;"N. # Phoenix financial firm **OPEN HOUSE** TONIGHT 7:15PM... ON THE SPOT # Interviews customer service to manager opportunities. Contact me for info @ DeloresB_PhxAZ # WednesdayWisdom # Careers # phxjobs # Hiring # redforedaz # Jobs # JobSearch # JobOpportunitypic.twitter.com/e0NaJ1ystz";;@;# # # # # # # # # #;"991787840827740161";https://twitter.com/DeloresB_PhxAZ/status/991787840827740161
FaillaPatty;2018-05-02 14:04;0;0;"@ dougducey Dont let the legislators leave without passing a budget! # redforedaz";;@;#;"991785511525105664";https://twitter.com/FaillaPatty/status/991785511525105664
SEP_US;2018-05-02 14:00;0;0;"The Arizona Education Association and Arizona Educators United have told teachers to end their strike without obtaining their demands for pay raises and restoration of $1 billion in school funding cuts. # RedForEd # RedForEdAZ # AEUhttps://twitter.com/IYSSE_US/status/991613016713191425 …";;;# # #;"991784478921150464";https://twitter.com/SEP_US/status/991784478921150464
Art3Tech;2018-05-02 13:20;2;7;"If the bill passes I might get a raise but I will not leave our support staff behind. We are fighting for all who attend and work at public schools! # RedforEDAZ";;;#;"991774396388798464";https://twitter.com/Art3Tech/status/991774396388798464
EveForUSSenate;2018-05-02 13:10;6;6;"We’re live at # redforedaz! Thousands of teachers, staff and supporters at the AZ Capital. @ dougducey you can do better! Check it out: https://www.facebook.com/EveforUSSenate/videos/2000529986654742/ …";;@;#;"991772038552408064";https://twitter.com/EveForUSSenate/status/991772038552408064
metonymicalpen;2018-05-02 13:07;0;2;"RED ALERT: # redforedaz: Hearing terrible rumors that the legislature is now balking at the agreed upon budget. What the what? Call your reps or head on up to the capitol and let them know they need to stop dicking around.";;;#;"991771136638644224";https://twitter.com/metonymicalpen/status/991771136638644224
tazalaz;2018-05-02 13:00;0;0;"Will the walkout really end Thursday? Maybe not https://azc.cc/2I5X0jM  via @ azcentral # RedForEdAZ # SupportTeachers";;@;# #;"991769334279122944";https://twitter.com/tazalaz/status/991769334279122944
thomasscat;2018-05-02 12:53;0;0;"@ father_daughter https://soundcloud.com/optimysticalmusic/carter-vibe … # IndieMusic # Indierock # hiphop # neosoul # redforedaz";;@;# # # # #;"991767703927980032";https://twitter.com/thomasscat/status/991767703927980032
microbear1;2018-05-02 12:43;0;2;"Without a bill passed and now the legislature is pushing to expand vouchers. # redforedaz leadership completely failed the teachers on this one.";;;#;"991765152633569280";https://twitter.com/microbear1/status/991765152633569280
Punchchucks;2018-05-02 12:41;0;0;"Heard # redforedaz isn’t going to get settled— time to # votethemout";;;# #;"991764660914278402";https://twitter.com/Punchchucks/status/991764660914278402
DeloresB_PhxAZ;2018-05-02 12:40;0;0;"N. # Phoenix financial firm **OPEN HOUSE** TONIGHT 7:15PM... ON THE SPOT # Interviews customer service to manager opportunities. Contact me for info @ DeloresB_PhxAZ # WednesdayWisdom # Careers # phxjobs # Hiring # redforedaz # Jobs # JobSearch # jobpic.twitter.com/4OC6vLd3BU";;@;# # # # # # # # # #;"991764491904761856";https://twitter.com/DeloresB_PhxAZ/status/991764491904761856
jamiepaul28;2018-05-02 12:34;0;1;"Republicans in Senate refuse to open viewing rooms in senate building and are holding teachers in lobby away from floor discussion except for the galaxy which is at capacity # fledfromred # redforedaz";;;# #;"991762762127691776";https://twitter.com/jamiepaul28/status/991762762127691776
SahuaritaOKAZ;2018-05-02 12:02;0;1;"My kids are going to miss another day of school because the socialist leader at # RedForEd has determined that a 20% raise, AND increased funding for schools and support staff isn't enough. # GetRedOutOfEd # getbacktowork # RedForEdExposed # redforedaz pic.twitter.com/AWnIwxXamY";;;# # # # #;"991754936953196544";https://twitter.com/SahuaritaOKAZ/status/991754936953196544
SahuaritaOKAZ;2018-05-02 11:54;3;4;"My kids are going to miss another day of school because the socialist leader at # RedForEd has determined that a 20% raise, AND increased funding for schools and support staff isn't enough. # GetRedOutOfEd # getbacktowork # RedForEd # RedForEdExposed # redforedaz @ JamesTHarrispic.twitter.com/4Hit3wnnuC";;@;# # # # # #;"991752692413296642";https://twitter.com/SahuaritaOKAZ/status/991752692413296642
eliana_givre;2018-05-02 11:52;5;14;"Feeling pretty lucky that my representatives are @ kenclarkforaz @ LelaAlstonAz. Thank you for fighting for our schools, speaking out for teachers, and for having our back. I appreciate you both and support you both now and in the future. remembernovember # redforedaz";;@ @;#;"991752409142710273";https://twitter.com/eliana_givre/status/991752409142710273
verstand54;2018-05-02 11:50;1;3;"Tonight will be the late night. I guess?? # redforedaz https://twitter.com/joy_hallett/status/991723550196183040 …";;;#;"991751921072357376";https://twitter.com/verstand54/status/991751921072357376
azvibesports;2018-05-02 11:46;0;1;"Par for the course with the State of Arizona. This is crazy it’s gone on this long # redforedaz # redforedhttps://twitter.com/davezorn72/status/991437414190137344 …";;;# #;"991750779718504448";https://twitter.com/azvibesports/status/991750779718504448
MyNameIsMyke82;2018-05-02 11:01;0;0;"Just got a call, text, and email stating that PV Schools are open tomorrow. Hope our schools and teachers received the funds they needed to fulfill our children’s educational needs! (Not much on the news yet) # RedForEd # RedForEdAZ";;;# #;"991739516271583233";https://twitter.com/MyNameIsMyke82/status/991739516271583233
OLibertyMatters;2018-05-02 10:55;1;3;"Thank you for your tremendous service. It's not often that we see altruism in teaching. I appreciate deeply your love of children, parents and teaching. You are remarkable! Thank you, also, for speaking out against # RedforEd # RedforEdAZ and the # Greedy dishonesty it represents.";;;# # #;"991737945206898688";https://twitter.com/OLibertyMatters/status/991737945206898688
DeloresB_PhxAZ;2018-05-02 10:54;0;0;"N. # Phoenix financial firm **OPEN HOUSE** TONIGHT 7:15PM... ON THE SPOT # Interviews customer service to manager opportunities. Contact me for info @ DeloresB_PhxAZ # WednesdayWisdom # Careers # phxjobs # Hiring # redforedaz # Jobs # JobSearch # jobpic.twitter.com/ErHrVPxPBG";;@;# # # # # # # # # #;"991737724196532226";https://twitter.com/DeloresB_PhxAZ/status/991737724196532226
ZGeekZ;2018-05-02 10:20;0;2;"Teachers do so much for our kids! They practically raise them. Support them for they are raising our future ! # RedForEd # redforedaz";;;# #;"991729224993067009";https://twitter.com/ZGeekZ/status/991729224993067009
kpriceolsen;2018-05-02 09:42;6;11;"For those who are shopping for this year’s appreciation gifts for teachers, please choose number one and two from this list. It’s the gift that keeps on giving. It’s something we can all do. @ KDKinAZ # RedForEdaz # saveourschools @ DoctorRhetoricahttps://twitter.com/beanteach/status/991497706416717826 …";;@ @;# #;"991719621458718721";https://twitter.com/kpriceolsen/status/991719621458718721
OLibertyMatters;2018-05-02 09:38;3;8;"If you hate your job so much, then you should have the courage and decency to quit. What # RedforEd has done, stealing a paid week from children's education is disgusting and the teachers should be fired. # RedforEdAZ";;;# #;"991718678633762816";https://twitter.com/OLibertyMatters/status/991718678633762816
senordeadite;2018-05-02 09:35;2;4;"We're still here. # redfored # redforedaz https://ift.tt/2rfbCDI pic.twitter.com/N6L3QfxSaV";;;# #;"991717812086460416";https://twitter.com/senordeadite/status/991717812086460416
DrJaceyCoy;2018-05-02 09:32;1;5;"Thankful for places like @ Pantano for offering free "camp" for our school-aged kids during the Arizona Teacher Walkout. Though this has been tough on parents, we stand with our teachers! # RedForEdAZ pic.twitter.com/pPOX5xGNKr";;@;#;"991717123259953152";https://twitter.com/DrJaceyCoy/status/991717123259953152
northvalley;2018-05-02 09:24;0;0;"Update: @ DVUSD will reopen ALL schools Thursday, May 3. https://twitter.com/DVUSD/status/991496688161320961/photo/1pic.twitter.com/sbJA8XtktA # education # teachers # DVUSD # redfored # Red4Ed # redforedaz";;@;# # # # # #;"991715141753356288";https://twitter.com/northvalley/status/991715141753356288
85308Mag;2018-05-02 09:24;0;1;"Update: @ DVUSD will reopen ALL schools Thursday, May 3. https://twitter.com/DVUSD/status/991496688161320961/photo/1pic.twitter.com/liVYhqHksD # education # teachers # DVUSD # redfored # Red4Ed # redforedaz";;@;# # # # # #;"991715098568740865";https://twitter.com/85308Mag/status/991715098568740865
